item	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9
2864	0.143685105295	0.269517212721	0.123157540323	0.113895420951	0.0744658376795	0.0962855459686	0.101031073177	0.0102667475036	0.207593200452	0.0994547211188
2865	0.652978709868	0.0505491224695	0.0698276869886	0.0535253544404	0.15865365298	0.0217433028488	0.0216093495203	0.135993478057	0.0227903596883	0.0243233056479
2866	0.444148203291	0.0945771135215	0.0326334766412	0.0244476439245	0.188961823024	0.0961142935797	0.0723360243017	0.239871154038	0.154879692364	0.0185136478846
2867	0.720966772997	0.0562113618307	0.0442049284305	0.0915182527845	0.0131544389257	0.189139261812	0.156635801769	0.0994566712455	0.0821395148791	0.121696461563
2868	0.0268771747316	0.0271890560536	0.376953648609	0.0194679841637	0.126909472515	0.0833759216201	0.0580480638094	0.019191517291	0.141476142489	0.191606115823
2869	0.0498464365926	0.0126234090042	0.0968807270512	0.0700567747938	0.233673720664	0.074864926176	0.290505044037	0.0786016377738	0.0346825800196	0.0951845130901
2870	0.120789371963	0.150475832204	0.122455701031	0.0262440894983	0.0739152859828	0.00897118837994	0.108853094785	0.032671602051	0.961481178328	0.0448376101665
2871	0.0405460517687	0.0357746248374	0.0142281333995	0.138549125554	0.135448218841	0.1326508715	0.00865786745438	0.0714193420885	0.0776458749096	0.0891974238319
2872	0.260868518043	0.0654685002951	0.131926316874	0.143052503566	0.212178698152	0.0282778794615	0.126940561909	0.0195671594937	0.357156383079	0.0581157867317
2873	0.0466249397952	0.817053446798	0.103413819172	0.235106184404	0.0717494988915	0.0771058369313	0.0386214757644	0.121419177155	0.111709115215	0.105587808418
2874	0.0487110006442	0.0417478161967	0.249326598041	0.133382473296	0.109221035433	0.141310012055	0.109504573489	0.0347450135111	0.995929799615	0.0275360836531
2875	0.420414944064	0.0978605263164	0.0654981793392	0.223820574218	0.156816603449	0.807882879963	0.167453376159	0.158963698613	0.0181794028755	0.0324650912216
2876	0.429449340233	0.0750176718618	0.00413659168392	0.326411755669	0.0728374392302	0.108164134635	0.0446789951758	0.027519004414	0.0684826272842	0.314974690282
2877	0.082124416909	0.0168493052435	0.0558678127677	0.253659324925	0.0346432353424	0.895654402814	0.0480181551694	0.0423624260996	0.101460078662	0.0582727817245
2878	0.110281882219	0.11601864841	0.0221370421063	0.0189920161371	0.011162961828	0.842791565255	0.0247794948542	0.0640254977091	0.142298307732	0.0719737825735
2879	0.0266937499048	0.0465048726952	0.170601027026	0.40449711972	0.943413387076	0.110670234937	0.00649432884431	0.00964928633683	0.0115608019418	0.140711161589
2880	0.769138143309	0.0317690782912	0.0241443941989	0.143297416334	0.0316552583343	0.147192930217	0.145889397882	0.0762116127233	0.17991110402	0.0904899009986
2881	0.49046449697	0.1656204959	0.353497006099	0.0943015701128	0.261233427001	0.111913852834	0.0502911279453	0.14120305384	0.0234373527144	0.122224604132
2882	0.300469338333	0.425145603503	0.0879819905903	0.0396202803849	0.0999189169105	0.0941236681504	0.523193577201	0.00474211121294	0.0872778920254	0.068874346874
2883	0.946082994686	0.078388140215	0.363321854112	0.0185680999925	0.0938036149962	0.0244782031518	0.00541177957568	0.0261741815901	0.0783418700664	0.0441634906698
2884	0.466266824159	0.792939774234	0.0736247490621	0.122040659785	0.0199492007803	0.00810765244757	0.319364211082	0.056997128279	0.0582384605204	0.0454739564901
2885	0.259737841111	0.425951506987	0.064399902888	0.122550400167	0.20723158612	0.0489038977499	0.0938091175031	0.0717273842491	0.0834113354177	0.0714809538464
2886	0.105032267131	0.209008689112	0.124209971219	0.0904883119975	0.0301308674611	0.0966842392317	0.09039881858	0.445377536114	0.0454376021699	0.141482214542
2887	0.279920724567	0.0945489895912	0.23125404185	0.047780226096	0.0557107177727	0.125007610263	0.107007285128	0.109254054552	0.349109486861	0.0924193200264
2888	0.0584813071222	0.0922206396395	0.824741564229	0.000375482735184	0.0988472883776	0.112358710263	0.0370983209122	0.043889556725	0.0304333268353	0.0317837808848
2889	0.349403406747	0.0462684956191	0.0892578848582	0.105581270784	0.0112518769132	0.00786240876649	0.0516926863123	0.198157134157	0.0716016821248	0.292719930561
2890	0.0178672342062	0.00403274035593	0.124430915404	0.149743508058	0.0703480238591	0.0499499275519	0.12267509668	0.0487407363506	0.0485567050084	0.115913523877
2891	0.699705331269	0.14671032658	0.0843731692994	0.0926729779997	0.0966749747396	0.0935326307264	0.0880669033674	0.00908424131406	0.114659658151	0.229472236372
2892	0.138209872471	0.0524483926776	0.904229124835	0.236315992961	0.389954168522	0.0541740401938	0.0174812743314	0.024951261064	0.10677749274	0.0448396514576
2893	0.121008541052	0.621590122093	0.0593230202133	0.30415770964	0.0947330202735	0.122885081943	0.0728380541722	0.0298995991676	0.025011573828	0.0320705679172
2894	0.104451173049	0.037191699771	0.0635318889833	0.457279793034	0.0481866211105	0.0512955764378	0.0415058111438	0.274645225775	0.0553858262729	0.0594506366979
2895	0.222171528597	0.0395782669521	0.0938142228264	0.082408534743	0.0999873452857	0.437590350403	0.0639487113457	0.0974325560438	0.10474940821	0.00547013049173
2896	0.311957873972	0.0078765914119	0.0311529810843	0.0123328538328	0.122120164802	0.513165810664	0.0811829755948	0.214598956092	0.0177441306939	0.10304243603
2897	0.222760837104	0.0933970449662	0.0882285270264	0.21936911482	0.15376551478	0.00124540715335	0.0464731794969	0.0673951467668	0.0309849418388	0.109515084655
2898	0.0941291829696	0.186310755997	0.206867592095	0.0984304781711	0.161821206619	0.0255546827882	0.0473542973289	0.138625534176	0.0805053986035	0.0535290697529
2899	0.016953379533	0.0530323768688	0.240378121098	0.0601215579217	0.0614075912991	0.0526323059958	0.101116718262	0.0846657854879	0.129935240784	0.876902012296
2900	0.033952016364	0.275379479111	0.193772142535	0.76014635446	0.0537999934089	0.106333004999	0.087258605677	0.066048466366	0.0170475768701	0.0669153357783
2901	0.141325454484	0.0392707663733	0.0629213939289	0.11812099682	0.265581556392	0.180412067462	0.282957599884	0.0327156140428	0.0387689974426	0.000488737683316
2902	0.195779708539	0.15385226921	0.19214167178	0.33480284357	0.113035256129	0.0512026948721	0.229554163605	0.135065855005	0.316687543006	0.0127805710508
2903	0.729138387676	0.36509991229	0.13560263007	0.149683796442	0.0787268068109	0.0021884147828	0.0765741542211	0.0115685286679	0.0820350632898	0.0341547100966
2904	0.630900492004	0.0816693532929	0.0493971652696	0.0574865251583	0.05976521187	0.0926313933634	0.0471861870935	0.447159075203	0.121252727002	0.0299819638701
2905	0.0751287265259	0.285914485099	0.120550915421	0.0906764032846	0.123036318569	0.0228936573763	0.135329040577	0.108372004221	0.481904947738	0.0157146497389
2906	0.130086938165	0.0566270401713	0.188049001739	0.163799422832	0.43427636365	0.0287536793445	0.138814472495	0.00912086918667	0.155649066963	0.0762786633113
2907	0.278347914125	0.164490622629	0.0188196443388	0.0933526781255	0.333968737994	0.092803963536	0.12950052417	0.0572314942506	0.0539183798266	0.0143753134821
2908	0.0547284457935	0.671209639183	0.0405447580718	0.0566488026013	0.0773230231119	0.209148354207	0.0575937018564	0.0131979385807	0.102854104216	0.00609049560636
2909	0.143935581355	0.264048075307	0.228996761133	0.133102184443	0.0393349252155	0.00984702979991	0.0245634993544	0.0582879965645	0.0789364634076	0.00166161518565
2910	0.303651927747	0.0648743859803	0.0291118008744	0.0794034018859	0.153351048694	0.189863028993	0.0610172010105	0.461394891185	0.107632056426	0.181896161772
2911	0.845635495945	0.108545487108	0.309054511494	0.05495443566	0.117236072165	0.0316255162355	0.108722259182	0.144288171604	0.0455152678122	0.0493662363324
2912	0.108350726375	0.409723026921	0.0552018072388	0.209576749218	0.093149693011	0.126061506515	0.0746360003412	0.740952473541	0.0158006295158	0.188830451021
2913	0.104974630547	0.348432929446	0.00645158579899	0.033025472759	0.368488519225	0.164202340486	0.0369424796731	0.192935929741	0.0314631141983	0.0101539277811
2914	0.352035241591	0.17022879434	0.704258508851	0.137838734616	0.0478766746646	0.0902343505335	0.0858030007991	0.00290708310646	0.0835460345085	0.00512960371312
2915	0.185937596145	0.0362546984342	0.190253815763	0.11844915764	0.114235738978	0.189649354943	0.00569922253111	0.0400812143116	0.421075128584	0.0738483669825
2916	0.129991820668	0.190790247855	0.0399394774361	0.0898807338422	0.1708770988	0.0383920332443	0.021058572879	0.158296635937	0.0249927630172	0.438941329465
2917	0.93462756898	0.0618957456731	0.0212289627577	0.0899489094609	0.0386494732672	0.0558296061359	0.0791999467911	0.205249025628	0.145310151334	0.0833644028944
2918	0.836402255938	0.295492780861	0.032497285716	0.046903419377	0.00592618926398	0.0843418727096	0.0242865528907	0.086067830588	0.0746572082693	0.106063217645
2919	0.80191309349	0.238485227099	0.0345354961731	0.125278506014	0.06490482713	0.0593945968642	0.0336419778887	0.0891666356189	0.160256509129	0.331402400817
2920	0.123677726103	0.0193156920693	0.428187362285	0.027005635104	0.321122138486	0.0288712249829	0.911715156876	0.0774424359514	0.102691816615	0.0229221340473
2921	0.0824504598075	0.454992782333	0.123737100342	0.024746785743	0.10719344086	0.00945916968574	0.0151636819863	0.229459312994	0.0493436107598	0.0874237258332
2922	0.110754486608	0.23928082736	0.0825670443407	0.621731389071	0.0945248535439	0.195044934586	0.0282513207462	0.0427490146958	0.125368179528	0.0537585341366
2923	0.304992459752	0.197272492343	0.132064452282	0.0233663802156	0.0803190983673	0.227881982145	0.176842088554	0.228341960128	0.0644720183923	0.118865337684
2924	0.144639239526	0.722499145152	0.201311001999	0.355199845899	0.142608793902	0.137381204836	0.041569879523	0.119813685754	0.0875492174319	0.0745309322273
2925	0.758317284176	0.0358156751745	0.318777403703	6.77973124159e-05	0.0109459652143	0.0780674427855	0.0192169810837	0.0713810700816	0.10432355752	0.00949450419689
2926	0.060792954903	0.180127546132	0.36805065671	0.115425510991	0.0527406949968	0.0881431248785	0.0710009249652	0.0618778432945	0.165212047395	0.037167727282
2927	0.0964620225019	0.0352798270887	0.0309118823275	0.0102279161714	0.173998611022	0.0109798492533	0.187819223674	0.00659661963549	0.0321286845951	0.0769860147679
2928	0.123957796045	0.0849844707141	0.127065855682	0.082639285347	0.45692776233	0.135247489114	0.0664661668543	0.0365514782603	0.101694444873	0.175338978577
2929	0.327982363141	0.306207133562	0.018759286554	0.151997541573	0.123150178967	0.0326720942927	0.216711522619	0.099727786992	0.118453083227	0.00301429073885
2930	0.12879487287	0.271389673532	0.0588046074171	0.375219044605	0.0582091846365	0.134839442122	0.0172360365044	0.0977066961307	0.0195071731231	4.08361043385e-05
2931	0.216110660356	0.0912046154429	0.130184349387	0.0515938731083	0.0692535463732	0.0459633131805	0.00020820892364	0.364225194791	0.184288838607	0.0457032475121
2932	0.944738763653	0.17264118599	0.414765978789	0.0328880743261	0.217787483824	0.000339096724083	0.0738952875633	0.0906179383767	0.0797485122185	0.114801042629
2933	0.417964586167	0.0530732004069	0.0513115268144	0.333325848105	0.0582088050987	0.0161525591804	0.101758607445	0.163080188083	0.0708691119129	0.0147773502481
2934	0.03867854789	0.130436605205	0.326141052388	0.0877508045428	0.0376386371359	0.060957580475	0.859523363231	0.164538301561	0.030002514107	0.042376208463
2935	0.294451747733	0.403781720492	0.088825802461	0.0421204947338	0.178464529948	0.0279160466418	0.0757723851903	0.0555383980079	0.014375025455	0.14095531504
2936	0.047371622189	0.0506996062181	0.000547723196473	0.0307995352433	0.00513435787884	0.438537363927	0.325317944102	0.513758688266	0.0973967685208	0.0396198592005
2937	0.252461666968	0.305143207436	0.125991610901	0.0309543363913	0.114036478117	0.00227832551426	0.111167780823	0.0207749478736	0.0741956559333	0.054113404591
2938	0.170596846764	0.0514852061644	0.295136854507	0.240051391683	0.190878269633	0.00556540117697	0.0432147789887	0.0973425541948	0.0647509339528	0.105888762298
2939	0.730275410583	0.276250156171	0.00376002545233	0.0485566356248	0.0433494147513	0.133747991331	0.0675903547613	0.0628117591708	0.0481689542452	0.129439677924
2940	0.477821371273	0.0638841708323	0.0964622591618	0.151127104404	0.727908623566	0.0996550617816	0.244649957613	0.0738050928273	0.0872481139753	0.0730712177362
2941	0.0134631061363	0.862165531677	0.0017987849833	0.0386349379196	0.00388317086592	0.0838272409941	0.240940205638	0.0480042140033	0.0974004843036	0.0884801607339
2942	0.156188994028	0.285231737854	0.0741958112196	0.109699389679	0.0859497269476	0.00846791466441	0.000667495338349	0.143090741143	0.534766393385	0.0886084489371
2943	0.911651746778	0.0382280724831	0.0538172446922	0.088222808307	0.0437027004844	0.0823790598188	0.0608960800281	0.0827308672711	0.0358044266942	0.0608184169562
2944	0.251193919337	0.121222909767	0.0544217844344	0.367466933259	0.218396267041	0.0646803887357	0.0824421095358	0.0137814645696	0.0818715847479	0.110307303987
2945	0.754612708299	0.389789784691	0.268535425578	0.030104063772	0.0429861906681	0.0534737942394	0.0331049259046	0.178444887598	0.061596279361	0.121413169553
2946	0.455476605448	0.0347873274111	0.126107215637	0.193339789266	0.755027401413	0.0464689996097	0.0469726490778	0.242355857464	0.0610910846754	0.0955204187377
2947	0.027823968366	0.0564320053744	0.0125330998614	0.547103676818	0.160647638688	0.0323357794903	0.0269842802269	0.108092507329	0.00499015080401	0.0347904433467
2948	0.0555237276347	0.0329847833054	0.232409315299	0.415320285973	0.0412323911696	0.052918495486	0.0580771025562	0.0195164491004	0.704764377427	0.122470213892
2949	0.050465322226	0.0393444860423	0.0285601450547	0.0411512317753	0.0644308916016	0.0365528385112	0.0887140279308	0.2405339256	0.0846196363807	0.0641498151153
2950	0.103604319868	0.178815911944	0.0934735423513	0.000881168370778	0.0933352762557	0.0258391548288	0.0279295367569	0.0233862118013	0.315580506028	0.0476948877097
2951	0.31966351232	0.162262154016	0.199610296406	0.232457219199	0.713089548785	0.0998190065621	0.0787348954808	0.0197823529155	0.0424268512698	0.0961983993723
2952	0.379132270677	0.000810731546017	0.0605496338059	0.243675316966	0.0671952496204	0.0079859732383	0.521071425004	0.0122750446176	0.0323453848241	0.0302273504608
2953	0.340753776027	0.0547889326717	0.0816627522909	0.104326617806	0.0784620095985	0.224829080636	0.0475252678841	0.0990791399191	0.0420225686139	0.17702138357
2954	0.07642262623	0.19766410082	0.103112874376	0.0295017970409	0.548108527297	0.00425709173114	0.0282169097021	0.0778223527684	0.00484958775047	0.0450118686002
2955	0.0231335311652	0.301828676711	0.83348645113	0.0846407560714	0.0240790600482	0.0136261226805	0.254886797588	0.0313071918092	0.0206169154525	0.0302816265104
2956	0.496131717694	0.00666751863994	0.101246641109	0.211638200149	0.251018858607	0.0330447464729	0.0365123213303	0.00559880332652	0.123137183591	0.049125166656
2957	0.161378203572	0.15824437714	0.116615051758	0.298960058844	0.201162994859	0.0566024142707	0.0965741064912	0.0648685939118	0.0533993797762	0.03605435845
2958	0.388009012876	0.142613069008	0.0140078664692	0.0858693356339	0.858926497406	0.0558487246662	0.155732749488	0.0656086806154	0.106088732509	0.235069064563
2959	0.139607953701	0.0279729359205	0.0830714803039	0.976647998681	0.0432495225329	0.072240411438	0.0721537747488	0.0925209319261	0.00232700713916	0.112201202999
2960	0.371084822858	0.0983829408863	0.153680614823	0.0323858188734	0.0975719890137	0.704120378098	0.091664331645	0.0217846607141	0.102230568282	0.0966643718995
2961	0.213580502917	0.323570255845	0.197049344077	0.0471145803476	0.215010275387	0.131267179507	0.0141506324293	0.0614853831572	0.0844127105221	0.0426034903857
2962	0.23036165596	0.174502403694	0.32221359382	0.134612944169	0.104334979859	0.182467883853	0.020972738176	0.0982903171521	0.0948050946001	0.108811199925
2963	0.134789963424	0.433270192191	0.0188219952772	0.181511019864	0.0657245058873	0.128097083908	0.0378899369561	0.00849400673349	0.0549452835788	0.0416611443704
2964	0.451325786673	0.0518651954668	0.06107642899	0.0668460654147	0.0932954438543	0.499577405412	0.164912766273	0.118306507431	0.0161715048449	0.0956859805779
2965	0.613880099563	0.0316034322485	0.24776254103	0.104372308163	0.0118266584684	0.289907149321	0.120817737806	0.0152256689971	0.0509906398651	0.240714002254
2966	0.230589967033	0.108963501123	0.492186540435	0.109469353048	0.472231725859	0.0444046274977	0.0680753032929	0.0894281604705	0.100858196763	0.0260960692459
2967	0.10124443763	0.82356561897	0.0482955245155	0.0315041595531	0.0079692500562	0.279378493229	0.0945764659217	0.00580415742837	0.0500671710178	0.0303414891257
2968	0.102718825028	0.0136479629262	0.0345447059944	0.153049096055	0.0887702547781	0.121587706451	0.138091112353	0.132303252818	0.073991136837	0.0934099415674
2969	0.148568919061	0.100480155228	0.181481630648	0.155176544252	0.0800565823454	0.14710306308	0.098682586809	0.118983257329	0.0472101323549	0.0701868249759
2970	0.122119565659	0.0523654530073	0.174820426882	0.123445684416	0.207516343455	0.0112571888487	0.0680745836543	0.320801518506	0.102266444942	0.0221167173136
2971	0.214642610907	0.114659550618	0.0654959819032	0.0306233818318	0.00961694669863	0.0631035890301	0.067903837598	0.0965624068306	0.477880988926	0.090524089891
2972	0.237267788259	0.142424073346	0.170461717361	0.198448178023	0.382835955306	0.0476883403627	0.0998280143695	0.0812052773648	0.251295270782	0.0787620276032
2973	0.172574271307	0.00874901438276	0.303377567554	0.156553609908	0.106366301869	0.192001824639	0.0264215584423	0.0850266043924	0.0376402565645	0.10923942846
2974	0.450739432116	0.0534315351294	0.299311654181	0.0859317695731	0.0792156679082	0.110982243416	0.0851521292337	0.0397174230282	0.107452161366	0.0683060907188
2975	0.58524208858	0.392057648252	0.190837792817	0.110145825425	0.139377079297	0.0959007572352	0.0530485046789	0.0574784235204	0.123420491109	0.0808312383314
2976	0.108967542717	0.84428610268	0.1221601345	0.0504762918787	0.0444447701154	0.110020409663	0.0416617793246	0.120892192894	0.0933422754498	0.0580918802213
2977	0.0869815063456	0.0262970181638	0.150699711334	0.170674892612	0.00335881971723	0.00537855775383	0.137546070446	0.0756061631039	0.0876721798663	0.00488458468099
2978	0.742271739796	0.0527398630763	0.214352196684	0.0710804865557	0.146137840048	0.0465484557885	0.0430556029609	0.0834077135425	0.0885007761748	0.0283892739645
2979	0.458430886724	0.0524473938516	0.0724874444994	0.812058412212	0.120325964696	0.0512550326081	0.00899083765751	0.140089722661	0.0336808418557	0.186758034716
2980	0.143260884172	0.214019614695	0.0752047489873	0.271933719576	0.0238194956728	0.0834477528019	0.0697055354783	0.0448540369524	0.109987730184	0.139971660366
2981	0.249435913556	0.350154845343	0.119588810763	0.123716677916	0.0464411288143	0.148126129379	0.0148051149586	0.078555497215	0.0739859756515	0.0198456804248
2982	0.0163603999753	0.087332758215	0.803696237552	0.0363222920805	0.191685651832	0.00164514142728	0.104044149911	0.104301663353	0.00222227747281	0.0656484549622
2983	0.475145391114	0.191883030541	0.838125686591	0.0432002342041	0.159884204464	0.0740222837658	0.0626219313362	0.00363402189484	0.0289363681192	0.0799700272109
2984	0.365919524518	0.149882110478	0.000737177888405	0.109654194666	0.290946732906	0.105855800058	0.243375776954	0.0623021726394	0.333557888121	0.0769895729989
2985	0.217879565156	0.0126435815771	0.107512656488	0.0328381258707	0.151788839523	0.029187130876	0.442155451797	0.0104771316548	0.656441636252	0.0148721226557
2986	0.424006874982	0.210291855953	0.0134606120414	0.0659942304562	0.0284026788387	0.38907513785	0.137735912628	0.011244140376	0.0211720250511	0.0700184918184
2987	0.135219009808	0.246636774377	0.0248030738235	0.0910227890327	0.16272328413	0.102892870195	0.0184703984824	0.0976400094584	0.0771813119605	0.144909042262
2988	0.186162835234	0.0293536791282	0.0500601446396	0.0139148972118	0.324307822414	0.0620406409082	0.134337440769	0.985433360088	0.0864597854818	0.104054926362
2989	0.741673481292	0.236729660972	0.0618309561102	0.101431808462	0.0189548487221	0.021138802317	0.190797869969	0.27491897619	0.0973529857064	0.108145336023
2990	0.106920019274	0.410874642022	0.109752719631	0.0354704264663	0.066971163516	0.0311127216264	0.0627553741949	0.0416042364284	0.0179780312125	0.13098596056
2991	0.154392134291	0.142112302492	0.222620571226	0.149358419069	0.101636694994	0.0976771793071	0.0381065646551	0.706494065166	0.102731820318	0.0739878229226
2992	0.0943136014067	0.0949881173143	0.115210321219	0.120208286063	0.0960596327526	0.491423008656	0.0995387263763	0.0994915967388	0.0493938348281	0.0539761555909
2993	0.177458066664	0.796565678126	0.133908117081	0.0260613634853	0.158256626771	0.135194892698	0.0469146238675	0.197365141671	0.0754426303417	0.0612209958659
2994	0.104927856748	0.485689583738	0.047426023445	0.0591393719318	0.0796173047876	0.0257197320562	0.0341717813148	0.0638319087376	0.00495543648255	0.0157553230987
2995	0.00662240850996	0.182673584291	0.39645874009	0.0172509457283	0.181404773779	0.177098069723	0.0986719532206	0.0708455137748	0.0911067091299	0.00466263957838
2996	0.754717844785	0.174177928737	0.239904431983	0.490658029504	0.0832530125148	0.0978911955174	0.131118640585	0.169988988072	0.0604683519428	0.00239167973238
2997	0.0239029760063	0.417878236637	0.146449680451	0.0940883685766	0.0640162556716	0.209862268644	0.0664132972221	0.15693455836	0.0591493473546	0.0666670956585
2998	0.110393953276	0.108896962777	0.0851484456201	0.141717723713	0.211118909884	0.0266615351426	0.00804145954391	0.0393895878277	0.0265212554085	0.0608798337854
2999	0.405012977061	0.116363835995	0.0724435647103	0.1460620427	0.291637030124	0.115266969856	0.494427456036	0.0855307900606	0.145068067665	0.0724598882295
3000	0.753357394422	0.0682181820858	0.191582512479	0.0318363561288	0.0441502165352	0.0196198058179	0.0278753466391	0.0674048061772	0.125322916712	0.094477620486
3001	0.189493865123	0.176515362655	0.542071625959	0.0995221572276	0.147845047826	0.0459725902533	0.0149305734204	0.0980387782883	0.0972646695719	0.013155971529
3002	0.184784266354	0.530980550538	0.00247709775948	0.0834784848526	0.12242176938	0.0349316389062	0.0251054765772	0.0597741073756	0.00930437100293	0.180216068842
3003	0.1368848509	0.0178073207308	0.0601465625171	0.0536078064062	0.0598456103332	0.0101839894971	0.036801764635	0.371459231704	0.13506717804	0.195348050658
3004	0.132219722336	0.336841703058	0.0774745610975	0.126899360918	0.0565895798144	0.0563881125069	0.0747488142796	0.260785405465	0.18884197486	0.0906023637814
3005	0.159192782307	0.627684639391	0.474001808642	0.0530158377395	0.210731879209	0.293676185665	0.114765282647	0.0402802454057	0.0440438322918	0.123140841156
3006	0.719521558105	0.142320590096	0.0500545356088	0.2236718085	0.100577136955	0.037128579137	0.0686501927893	0.0711352279723	0.131652418797	0.0474691317518
3007	0.491478389547	0.22274314014	0.145617627903	0.138213620857	0.101621957081	0.845428872468	0.102046118675	0.00846093624768	0.0558774120962	0.0501217555227
3008	0.455992786846	0.475272185827	0.248086024123	0.0330081391289	0.0653505360974	0.0716844361867	0.0537552988725	0.116283917446	0.050915417277	0.135025077059
3009	0.0216442391413	0.971905281565	0.408964492225	0.0180426318771	0.150055849365	0.136104552796	0.129011285369	0.0544909314609	0.0251941238596	0.0161343444499
3010	0.223503444879	0.297090541927	0.0345786002969	0.0781996826721	0.0445391672172	0.107333649387	0.115672946209	0.00482901674554	0.0259398628826	0.0088758585435
3011	0.0768457883111	0.236229994672	0.0462698014672	0.21453030212	0.0580185588118	0.302922708024	0.0717870172684	0.118569353231	0.0846802350601	0.0918651564372
3012	0.00688284301888	0.795278562227	0.0104863949316	0.294651191743	0.0542499448911	0.030721644887	0.0149679130554	0.120027582944	0.0317875546868	0.0660769119977
3013	0.0890221202557	0.106323764872	0.0808522857407	0.069388834229	0.0540611516303	0.0889053134865	0.0931597813412	0.0244985077335	0.0469291903746	0.116185413685
3014	0.466262890725	0.0831091729004	0.134849564757	0.079691452418	0.209341962464	0.132527735739	0.0239921494027	0.0443136319941	0.097650201825	0.107094151475
3015	0.247849148445	0.128631329274	0.161781715371	0.00244430051261	0.120622736872	0.439222713424	0.00637979062404	0.0524258378761	0.0131649096408	0.0800304502833
3016	0.389753846009	0.331716931117	0.00169822609892	0.115567112944	0.249100275815	0.0185507230631	0.0185740664343	0.098246790019	0.0491352694885	0.0758006750847
3017	0.203693873672	0.102924403025	0.13666124106	0.445410725767	0.157952869049	0.145384367701	0.0255578802683	0.495378712548	0.125017149496	0.0940865412455
3018	0.119139763296	0.137132795789	0.00788278577729	0.0396557111802	0.386742862698	0.0100113880551	0.00130851266447	0.0455928309486	0.199126735043	0.0265835872985
3019	0.630261933365	0.0626485879632	0.278955395083	0.060684500846	0.0677673659776	0.00883381078624	0.0131806779076	0.0438041483688	0.0812444499714	0.0612838716584
3020	0.308971885009	0.22510818027	0.0697205367665	0.00287726019261	0.0194315015919	0.0268408685971	0.122229508476	0.0298778786741	0.0481508400011	0.000990344640429
3021	0.0492010473335	0.384282697322	0.247838827249	0.0688755910615	0.140543256638	0.00351366368833	0.288146832604	0.027007173591	0.121637865762	0.0170473439785
3022	0.238678270584	0.0778075589242	0.0521826822432	0.00999281829381	0.147920768005	0.0995828749937	0.0787242929527	0.103879815302	0.740864585036	0.0781258058146
3023	0.0674619515385	0.114149338223	0.0329349631484	0.494190683986	0.119079338074	0.0778542231805	0.0918335612267	0.0544756487868	0.00868483720104	0.042531199537
3024	0.303324863789	0.0968842186095	0.101056571279	0.12747341867	0.00841421654385	0.0539834434995	0.0169692126413	0.046001665209	0.0940339510922	0.867566716602
3025	0.213054003673	0.206511579642	0.0476208100328	0.0406041642185	0.0523012177611	0.110912382534	0.221463386506	0.0563238515417	0.0409787697624	0.177537628668
3026	0.123421459746	0.276708082765	0.215722088057	0.161768899724	0.157541212401	0.367575810857	0.0471561245383	0.138223788248	0.0666955279545	0.0652450171888
3027	0.912076717582	0.0767052196136	0.212051433963	0.133368429962	0.166613614693	0.024557418208	0.0154729430338	0.0492336612707	0.0207265668847	0.16593167713
3028	0.926763601576	0.151783861335	0.0445145654067	0.122344727882	0.0349921940788	0.0663189074314	0.0200124863646	0.220288080436	0.105389305743	0.042269550924
3029	0.0493439483284	0.0208920115171	0.193311317718	0.00663283848216	0.427754124595	0.0767262739016	0.0459738844228	0.126786022091	0.0261523374809	0.0806782626605
3030	0.047820509964	0.0829997523928	0.102519457342	0.316578733764	0.108323034701	0.0600241012254	0.0650530347021	0.176311912819	0.117690513164	0.0872437418554
3031	0.179811724181	0.0635283992651	0.194761788397	0.0530562595921	0.00187406250514	0.075456054297	0.768855286541	0.0130795381324	0.0247497364986	0.0819546385352
3032	0.287444615984	0.0668811742646	0.920767723804	0.0604079120547	0.0912506872076	0.150863161848	0.209258311707	0.0330996269425	0.0687047444329	0.047417362294
3033	0.853887670595	0.0367586375658	0.0918535389874	0.0774679267469	0.494360491894	0.0411914698604	0.161809090461	0.0918464133587	0.142229115785	0.0966770280769
3034	0.222772515989	0.961788977177	0.40987227955	0.135729144203	0.0940974085955	0.0749992576492	0.0318839435842	0.115016001046	0.0597023633295	0.0925911017673
3035	0.548249983505	0.0119596310231	0.126418809486	0.192059154514	0.0337931599509	0.0648276361949	0.182194312873	0.0121061394654	0.0688368496515	0.0584972759048
3036	0.314709146758	0.347050704373	0.0928717676441	0.000659455122946	0.47016203332	0.161481820451	0.0985985929224	0.081770110417	0.00756941249662	0.0650075413826
3037	0.266645507177	0.179397414187	0.0673464558134	0.0878416745348	0.0627000959048	0.1686752184	0.166573393813	0.118640374644	0.0431759947352	0.0417830359822
3038	0.172408345503	0.378494436043	0.0386317235769	0.106810500758	0.241933844402	0.062795989233	0.173790057382	0.0423445799438	0.0939190132517	0.128158132507
3039	0.75317430381	0.0297045756184	0.0915364763769	0.105036908638	0.0969494742122	0.237639023851	0.0747414749957	0.0300087429315	0.011444129785	0.0897935885459
3040	0.166957567728	0.246820670881	0.992986271462	0.15376288749	0.0518731371978	0.0751287041597	0.118383880921	0.048722614504	0.117475355066	0.195594564259
3041	0.352949414193	0.102952624309	0.204089955136	0.115144673732	0.707566212126	0.0895853979319	0.291209430998	0.131862506032	0.0733413607351	0.0813986115602
