1970	(1388, 0.98462176), (3237, 0.98265988), (3300, 0.98194551), (1032, 0.98017061), (4185, 0.97964919), (4861, 0.97580564), (237, 0.97489309), (1424, 0.97431821), (3415, 0.97405499), (4413, 0.97336864), (933, 0.97253883), (1990, 0.97227323), (2211, 0.97172159), (2745, 0.97167933), (1186, 0.97145569), (3267, 0.97112101), (3687, 0.97026408), (1001, 0.96991158), (358, 0.96938956), (1802, 0.96854728)
1971	(818, 0.99794054), (3890, 0.99437499), (4687, 0.9937197), (4017, 0.9931649), (2982, 0.99177241), (2888, 0.99116778), (4491, 0.99038237), (3745, 0.99020934), (4128, 0.9901396), (3809, 0.98989713), (4124, 0.98911369), (1629, 0.98906118), (1250, 0.98839772), (2474, 0.98836446), (2715, 0.9879303), (1647, 0.98745561), (2640, 0.98735911), (3460, 0.98720241), (2756, 0.98710185), (1345, 0.98689401)
1972	(881, 0.99812102), (3459, 0.99787307), (3155, 0.99776304), (3913, 0.99712372), (1763, 0.99586028), (2431, 0.99567449), (1436, 0.99566615), (2481, 0.99552333), (3074, 0.99545527), (3649, 0.99532217), (3318, 0.99501371), (2750, 0.99464571), (4629, 0.99420214), (4412, 0.99396837), (1539, 0.99350703), (2338, 0.99313629), (4930, 0.993101), (469, 0.99288642), (2472, 0.99270129), (2943, 0.99263024)
1973	(336, 0.9945755), (2666, 0.98685336), (1860, 0.97385144), (1402, 0.96720988), (1559, 0.96618342), (2206, 0.96281052), (1131, 0.95922297), (158, 0.95736468), (2740, 0.95730841), (1680, 0.95653039), (17, 0.95598954), (874, 0.95578212), (3186, 0.95559549), (4832, 0.95447636), (1564, 0.9537918), (3755, 0.95263469), (4632, 0.95212477), (2718, 0.95192569), (4382, 0.95093012), (1371, 0.95055294)
1974	(3685, 0.99133402), (3672, 0.99127924), (4721, 0.98872733), (1244, 0.98843223), (3888, 0.98682112), (4469, 0.98535192), (2090, 0.9837814), (2389, 0.98378003), (461, 0.98292506), (647, 0.98248374), (3699, 0.98232806), (3803, 0.9822219), (2033, 0.98166883), (522, 0.98006582), (108, 0.97928011), (3323, 0.97870588), (4201, 0.97849804), (4119, 0.97833055), (4987, 0.97789621), (2974, 0.97717673)
1975	(2670, 0.98124939), (2251, 0.97729433), (3535, 0.97686517), (613, 0.97675568), (3038, 0.97562659), (528, 0.97344166), (1254, 0.97190601), (2885, 0.97135627), (39, 0.97131729), (4266, 0.97126544), (1567, 0.97122967), (3767, 0.97120482), (2583, 0.9705838), (1470, 0.96997261), (1390, 0.96990669), (2631, 0.96921265), (436, 0.96877074), (4972, 0.96842259), (1692, 0.96769011), (563, 0.96708119)
1976	(3872, 0.99570411), (1995, 0.99521279), (1876, 0.99473357), (2181, 0.99441504), (3983, 0.99383152), (490, 0.9938283), (4930, 0.99355876), (2238, 0.99304366), (1949, 0.99286479), (1735, 0.99279702), (3956, 0.9915579), (309, 0.99150419), (3605, 0.99133801), (3336, 0.99133676), (3717, 0.99123579), (724, 0.99110222), (3731, 0.99065435), (3216, 0.99061882), (469, 0.99060857), (1160, 0.99051261)
1977	(3783, 0.99474061), (4957, 0.99261367), (2410, 0.99228692), (4074, 0.99094611), (3310, 0.99036896), (2295, 0.98956168), (2077, 0.98877835), (1748, 0.98870218), (85, 0.98864722), (163, 0.98766446), (3329, 0.98746568), (4274, 0.98739183), (4807, 0.98518562), (4260, 0.98410678), (2840, 0.98404521), (4609, 0.98377812), (1615, 0.98377073), (4250, 0.98344457), (2413, 0.9833982), (3792, 0.9824689)
1978	(1901, 0.98960483), (4948, 0.98663533), (4748, 0.98407602), (4043, 0.98210776), (2752, 0.97944891), (772, 0.97898245), (4135, 0.97891867), (219, 0.97874141), (88, 0.97871554), (3293, 0.97834241), (2789, 0.97723484), (2497, 0.97614872), (1469, 0.97599894), (3877, 0.97293198), (4618, 0.97240877), (3153, 0.97236288), (2457, 0.97190779), (3169, 0.97181976), (4673, 0.97170997), (1115, 0.97159541)
1979	(3529, 0.99223363), (51, 0.99198145), (4962, 0.99154186), (1393, 0.99124706), (3750, 0.99109638), (3894, 0.99091744), (4587, 0.9908511), (1744, 0.99068201), (4931, 0.99054331), (4464, 0.99036086), (651, 0.99032056), (2584, 0.99023318), (153, 0.98981887), (1451, 0.9896518), (4668, 0.98958158), (322, 0.98952508), (4896, 0.98950964), (4428, 0.98943722), (412, 0.98930919), (791, 0.98922813)
1980	(4560, 0.98814142), (3403, 0.98458964), (1172, 0.982149), (112, 0.98187077), (2690, 0.98009777), (76, 0.9800874), (2383, 0.97902244), (4273, 0.97874141), (4660, 0.97841775), (2354, 0.97827733), (2714, 0.97716761), (831, 0.97708321), (4915, 0.97633499), (3660, 0.97618961), (2916, 0.97566283), (1440, 0.97511661), (2025, 0.97448105), (2578, 0.97436905), (3156, 0.97423434), (2602, 0.97418118)
1981	(4607, 0.98734057), (4434, 0.98674917), (3200, 0.98489445), (3275, 0.98426354), (363, 0.98308527), (210, 0.98175466), (2037, 0.98121047), (3883, 0.98101401), (4639, 0.97992814), (737, 0.97965634), (2948, 0.97910184), (2230, 0.97908282), (151, 0.97652376), (819, 0.97603917), (1322, 0.97569484), (3590, 0.97533393), (96, 0.97521591), (4812, 0.97279847), (4216, 0.97123039), (771, 0.97121704)
1982	(4057, 0.97905546), (27, 0.97560728), (1762, 0.97535807), (2700, 0.97255039), (1302, 0.9711231), (444, 0.96979153), (3621, 0.96971971), (2221, 0.96969628), (3521, 0.9687528), (710, 0.96790969), (3055, 0.9677825), (4222, 0.96671975), (3975, 0.96565068), (991, 0.96468914), (982, 0.96409684), (1050, 0.96363282), (122, 0.9635272), (1858, 0.96312475), (1375, 0.96231544), (2248, 0.96161497)
1983	(1450, 0.99479359), (542, 0.99475217), (804, 0.99427629), (1141, 0.99215144), (4427, 0.991772), (3992, 0.99146724), (2534, 0.99072146), (3613, 0.9907105), (2198, 0.99047256), (1755, 0.98998272), (3868, 0.98993337), (1088, 0.98983288), (2659, 0.98963654), (103, 0.98935461), (3261, 0.98913121), (3172, 0.98911184), (4793, 0.98898286), (4270, 0.98875284), (3268, 0.98845583), (4106, 0.98785746)
1984	(670, 0.99603981), (2059, 0.99184871), (3687, 0.98554194), (633, 0.98549891), (3286, 0.98500609), (4782, 0.98476225), (1614, 0.98473036), (2959, 0.98455817), (2010, 0.98431891), (1455, 0.98370677), (1632, 0.98368537), (909, 0.98351836), (933, 0.983136), (3830, 0.98300302), (4579, 0.98176694), (2211, 0.98060596), (2116, 0.9804827), (3171, 0.98012429), (4299, 0.97973543), (263, 0.97966683)
1985	(1548, 0.99013877), (700, 0.98881698), (3850, 0.98493242), (4010, 0.9822433), (4682, 0.98106778), (4574, 0.9802686), (2655, 0.97859335), (4664, 0.97847295), (88, 0.97716331), (4804, 0.97610521), (4608, 0.97595227), (4197, 0.97436619), (2115, 0.97233403), (772, 0.97214013), (170, 0.97132844), (3125, 0.97063673), (2933, 0.97045624), (4043, 0.97015029), (1362, 0.96938372), (2104, 0.96913815)
1986	(2925, 0.99324167), (26, 0.99255258), (3712, 0.99234998), (3019, 0.99193406), (1581, 0.99104625), (3951, 0.99091685), (4686, 0.99042261), (726, 0.99041104), (1868, 0.99010396), (111, 0.98993528), (3000, 0.98932427), (2038, 0.98886353), (4525, 0.9888109), (1236, 0.98873484), (3477, 0.98852372), (4668, 0.98851109), (2911, 0.98844326), (922, 0.98827899), (1076, 0.988276), (109, 0.98810947)
1987	(2184, 0.99517727), (1542, 0.99487042), (3625, 0.99423116), (124, 0.99423099), (359, 0.99380529), (2810, 0.99379492), (4365, 0.99347746), (4977, 0.99291623), (1749, 0.99262738), (1583, 0.99254191), (3426, 0.9919641), (4075, 0.99180549), (2846, 0.99172056), (3361, 0.99152792), (2266, 0.99127197), (3035, 0.99094278), (4032, 0.99073517), (2177, 0.99069136), (241, 0.99066222), (3520, 0.99032843)
1988	(303, 0.99400425), (2322, 0.99195451), (4081, 0.98843753), (3004, 0.98340249), (878, 0.98094904), (2515, 0.97673237), (848, 0.97663665), (2532, 0.97506428), (1207, 0.97361207), (4617, 0.97314209), (820, 0.97199798), (667, 0.97072202), (2912, 0.97062635), (2886, 0.97061777), (4605, 0.96938872), (576, 0.96846783), (2779, 0.96776044), (179, 0.9669041), (1191, 0.96670878), (3579, 0.96473062)
1989	(259, 0.99031556), (4987, 0.98834091), (2518, 0.98794532), (3209, 0.9878149), (4918, 0.98610276), (470, 0.98531246), (2617, 0.98508346), (3179, 0.98508191), (3414, 0.98468518), (497, 0.98456275), (2060, 0.98382646), (555, 0.98330522), (2791, 0.98322648), (2038, 0.98272121), (4, 0.98270881), (1237, 0.98233563), (1301, 0.98141003), (757, 0.98096186), (3259, 0.98079586), (299, 0.98059916)
1990	(1001, 0.97946131), (3300, 0.97346509), (4154, 0.97255802), (1970, 0.97227323), (2211, 0.97014034), (2315, 0.96865886), (237, 0.96836305), (1032, 0.96744949), (2745, 0.96590328), (1186, 0.96520209), (2648, 0.96444726), (222, 0.96189642), (571, 0.96133679), (2590, 0.96053004), (2182, 0.9598546), (3687, 0.95714104), (3237, 0.9555949), (1240, 0.95450026), (135, 0.95373261), (944, 0.95339024)
1991	(1090, 0.9950875), (4440, 0.9909451), (2967, 0.99022102), (3737, 0.98816353), (1701, 0.98788273), (2767, 0.9871428), (2908, 0.98714161), (842, 0.98628497), (725, 0.98598015), (1619, 0.98573804), (2075, 0.98559666), (3622, 0.98511869), (1256, 0.98490679), (661, 0.98477685), (3373, 0.98423743), (2214, 0.98338777), (899, 0.98309416), (4839, 0.98256385), (1014, 0.9824208), (3828, 0.98221779)
1992	(4838, 0.98761666), (1135, 0.98742044), (2032, 0.98652792), (4313, 0.98420727), (2240, 0.98246646), (475, 0.98159242), (2928, 0.97751749), (271, 0.97346711), (2333, 0.97316563), (1156, 0.97182816), (4154, 0.9716928), (4556, 0.97154236), (4471, 0.97093117), (1379, 0.96982968), (3934, 0.96756071), (1368, 0.96651131), (3634, 0.9645775), (4986, 0.96359581), (955, 0.96356845), (4328, 0.96240598)
1993	(810, 0.99253124), (1440, 0.9787944), (2714, 0.97848368), (3165, 0.97742093), (2343, 0.97702956), (3861, 0.97429395), (462, 0.973665), (3187, 0.97221512), (2232, 0.97169209), (112, 0.97166866), (3829, 0.97165799), (813, 0.97055727), (4915, 0.96949267), (4560, 0.96909809), (2899, 0.96861261), (2602, 0.96780896), (3777, 0.96746755), (1704, 0.96680725), (4429, 0.96632826), (3660, 0.96612453)
1994	(3832, 0.99206638), (3910, 0.99048126), (3176, 0.99019831), (3408, 0.99016535), (441, 0.9895665), (2653, 0.98558402), (266, 0.98476398), (1956, 0.98442096), (680, 0.98167443), (2941, 0.98065877), (3939, 0.97963464), (9, 0.97870874), (273, 0.97847646), (2853, 0.97795737), (568, 0.97793424), (4025, 0.97784626), (3357, 0.97719747), (836, 0.97682536), (4461, 0.97667933), (3250, 0.97656441)
1995	(2181, 0.99829471), (4930, 0.99589241), (2943, 0.99580657), (1735, 0.99529839), (1976, 0.99521279), (2750, 0.99434984), (4465, 0.99427176), (3983, 0.99422455), (1949, 0.9941802), (3872, 0.99403572), (1889, 0.99303025), (1436, 0.99302149), (469, 0.99298358), (490, 0.99290252), (3717, 0.99273384), (1900, 0.99252176), (3074, 0.99232405), (4412, 0.99189156), (881, 0.99160898), (4426, 0.99117428)
1996	(2080, 0.99234545), (968, 0.98883957), (2537, 0.9864347), (914, 0.98424947), (3007, 0.984061), (4061, 0.9824568), (1118, 0.9813695), (1620, 0.98069942), (291, 0.97976935), (4277, 0.97910976), (85, 0.97890973), (1056, 0.97872859), (1909, 0.97865373), (1110, 0.97647911), (3313, 0.97635508), (1739, 0.97567081), (618, 0.97556233), (1839, 0.97543335), (2960, 0.97540909), (2895, 0.9752301)
1997	(1576, 0.98869258), (4070, 0.98843229), (3822, 0.98296684), (2021, 0.98096311), (2366, 0.98048753), (858, 0.97885865), (3892, 0.97827381), (42, 0.97817117), (1830, 0.9760434), (957, 0.9758594), (4703, 0.97550523), (3659, 0.97535235), (3879, 0.97528291), (4984, 0.97505808), (766, 0.97484076), (898, 0.97370499), (801, 0.97350293), (3556, 0.97314578), (4664, 0.97296858), (3123, 0.97269046)
1998	(3805, 0.9846617), (2466, 0.97904646), (992, 0.97818685), (3945, 0.97802669), (1168, 0.97181702), (3366, 0.97065532), (989, 0.9706341), (3833, 0.96828604), (902, 0.96757877), (459, 0.96736681), (3566, 0.96700817), (2866, 0.96699643), (603, 0.96696401), (3226, 0.96686506), (1720, 0.96603215), (305, 0.96542019), (4457, 0.96499479), (3961, 0.96419537), (4615, 0.96393001), (903, 0.96348155)
1999	(2207, 0.99466968), (1834, 0.99389863), (3154, 0.99355602), (2806, 0.99297881), (702, 0.99292254), (4249, 0.99099982), (3691, 0.98958004), (3575, 0.98957312), (2179, 0.98890585), (3164, 0.98823178), (3022, 0.98759514), (2971, 0.98701751), (2140, 0.98631036), (2792, 0.98571622), (1654, 0.98556328), (2293, 0.98539519), (65, 0.98476386), (278, 0.98415244), (4258, 0.98334605), (3936, 0.98185676)
2000	(4238, 0.98483813), (1674, 0.98420918), (301, 0.98195744), (4123, 0.98050058), (102, 0.97937357), (635, 0.97890282), (890, 0.97658193), (1723, 0.9737668), (4228, 0.97372949), (3191, 0.97300148), (561, 0.97275579), (2449, 0.9705236), (2158, 0.96896505), (4101, 0.96804833), (4575, 0.96658981), (14, 0.96588051), (2015, 0.96538293), (2161, 0.96390641), (468, 0.96358019), (3692, 0.96304929)
2001	(2064, 0.9969207), (1411, 0.99671233), (4077, 0.99513161), (2258, 0.99471116), (328, 0.99445343), (4267, 0.99412227), (2112, 0.99384153), (775, 0.99364036), (4467, 0.99356854), (1669, 0.99354482), (4962, 0.99345851), (2581, 0.99325979), (545, 0.99324608), (2596, 0.99307191), (4896, 0.99298286), (812, 0.99276388), (3121, 0.99210143), (943, 0.99191558), (3994, 0.99182659), (472, 0.99170518)
2002	(2523, 0.99331808), (2903, 0.99125683), (3741, 0.99007034), (2697, 0.98970854), (2064, 0.98891324), (1211, 0.98877996), (1264, 0.98848462), (4773, 0.98825538), (194, 0.98814237), (253, 0.98746741), (2250, 0.98728198), (1579, 0.98712301), (2549, 0.98706222), (3456, 0.98702127), (2074, 0.98681819), (4376, 0.98666447), (3994, 0.98634434), (3960, 0.98613858), (408, 0.98601478), (3852, 0.98596621)
2003	(4992, 0.99523962), (207, 0.99465001), (4648, 0.98689669), (100, 0.98686725), (172, 0.97659457), (2641, 0.97648823), (1733, 0.97604263), (4444, 0.9743017), (2422, 0.97083652), (1659, 0.9702816), (376, 0.96881318), (4185, 0.96845829), (245, 0.96817768), (1716, 0.96728301), (1424, 0.96593177), (2016, 0.96474922), (3932, 0.96451998), (2019, 0.96399623), (1815, 0.96343279), (2561, 0.96177769)
2004	(4798, 0.98497367), (1268, 0.98021334), (4454, 0.97911161), (217, 0.9789865), (2536, 0.97692955), (2352, 0.97617817), (3589, 0.97536492), (962, 0.97491288), (3186, 0.97440147), (3374, 0.97396529), (1245, 0.97350955), (4321, 0.97346497), (4944, 0.97344172), (1018, 0.97261655), (3447, 0.97100943), (4263, 0.97015524), (2816, 0.96938455), (1052, 0.9693023), (588, 0.96838737), (144, 0.96758455)
2005	(3317, 0.97963047), (3269, 0.97739816), (1177, 0.97727853), (1418, 0.9770931), (3899, 0.9760831), (2539, 0.97555757), (1439, 0.9754982), (4031, 0.97486848), (1723, 0.97370785), (495, 0.97310138), (2428, 0.97267622), (145, 0.97195184), (811, 0.97171372), (533, 0.97143638), (3417, 0.97126657), (4382, 0.97111213), (4897, 0.97093034), (1446, 0.97068787), (8, 0.97058833), (2962, 0.9703232)
2006	(1253, 0.99189496), (2773, 0.99015516), (2023, 0.9882251), (2085, 0.98798239), (1034, 0.98295808), (285, 0.98194075), (2734, 0.98011786), (4000, 0.97955072), (2323, 0.97947288), (4604, 0.97910196), (19, 0.97898561), (1216, 0.97877735), (1676, 0.97343099), (2869, 0.97256422), (1667, 0.97219217), (3811, 0.97166634), (4913, 0.97135085), (3873, 0.97098172), (1767, 0.97091722), (2209, 0.96975327)
2007	(4305, 0.98214757), (3431, 0.98192656), (2414, 0.98097372), (1604, 0.97791058), (3440, 0.97760499), (3437, 0.97727293), (4807, 0.97167373), (2413, 0.970231), (4179, 0.97003162), (1466, 0.97000861), (961, 0.9698047), (4225, 0.96952283), (2878, 0.96917856), (1341, 0.96691287), (1416, 0.96690512), (2410, 0.96623874), (1412, 0.96613622), (4541, 0.96566546), (4274, 0.96502805), (1737, 0.96478695)
2008	(52, 0.99677479), (4650, 0.99438953), (1592, 0.99331594), (4599, 0.99204826), (540, 0.99058157), (1013, 0.99055517), (3333, 0.99018639), (3717, 0.98866409), (173, 0.98863173), (1870, 0.98841643), (1242, 0.98769212), (279, 0.98655939), (1671, 0.98647118), (409, 0.98628169), (4426, 0.98614341), (7, 0.98595357), (1613, 0.98594433), (3121, 0.98578954), (4077, 0.98559964), (3806, 0.98559368)
2009	(3592, 0.98392618), (1494, 0.98310989), (1257, 0.9828102), (4969, 0.98214126), (2212, 0.9816308), (3161, 0.98119581), (388, 0.9805249), (2487, 0.98034674), (3988, 0.98011243), (4140, 0.97970766), (212, 0.97948897), (4448, 0.97932518), (1363, 0.9791711), (1435, 0.97907835), (2782, 0.97844315), (2508, 0.978392), (1353, 0.97827983), (428, 0.97810978), (437, 0.97802782), (3499, 0.9776212)
2010	(4702, 0.99610281), (2959, 0.99473172), (4782, 0.99424696), (4341, 0.9937284), (909, 0.99358582), (1455, 0.99314451), (1406, 0.99215811), (2561, 0.99196839), (4579, 0.99130714), (2668, 0.99121273), (3285, 0.98981762), (2116, 0.98976493), (4567, 0.98692882), (2827, 0.98657006), (2641, 0.98628151), (817, 0.98625875), (263, 0.98623818), (2744, 0.98574686), (4299, 0.98536342), (376, 0.98444647)
2011	(1729, 0.99604487), (1038, 0.99554294), (258, 0.99309027), (1951, 0.99302632), (2469, 0.99221563), (3615, 0.99172252), (1049, 0.99153394), (1288, 0.99139059), (1214, 0.99059904), (2708, 0.99019301), (2252, 0.99005806), (615, 0.98991656), (896, 0.98980391), (202, 0.98979878), (2403, 0.98979563), (1825, 0.98958796), (1886, 0.98938251), (2856, 0.98926651), (3034, 0.98914301), (897, 0.98906749)
2012	(2907, 0.9841671), (4767, 0.9820466), (2488, 0.98189473), (3114, 0.98149502), (1863, 0.98078549), (2404, 0.97715712), (1463, 0.97662675), (3543, 0.9746083), (1907, 0.97429419), (2940, 0.97366315), (3041, 0.97216797), (891, 0.97137982), (4364, 0.97079194), (3918, 0.96836364), (4338, 0.96828699), (2217, 0.96818006), (53, 0.96814191), (2620, 0.96771294), (3667, 0.96740496), (3968, 0.96647632)
2013	(1389, 0.97505867), (3825, 0.97371304), (4112, 0.97206396), (659, 0.97113395), (398, 0.96858549), (4480, 0.96843082), (2159, 0.96828038), (820, 0.96748692), (4177, 0.96675694), (1291, 0.96598858), (1207, 0.96092004), (2353, 0.95958656), (4979, 0.95925581), (3569, 0.95865023), (3543, 0.957977), (2743, 0.95795369), (3684, 0.95731628), (1698, 0.95727396), (3377, 0.95721912), (4188, 0.95606399)
2014	(3535, 0.98206139), (3010, 0.97924942), (872, 0.97769821), (988, 0.97520494), (3521, 0.9730866), (657, 0.97271895), (2251, 0.97258055), (3623, 0.97105885), (4318, 0.97096586), (94, 0.97009087), (4266, 0.96920848), (1346, 0.96916986), (1906, 0.96871996), (1515, 0.96814597), (4439, 0.96783781), (2607, 0.96778983), (468, 0.96732605), (4616, 0.96720135), (3069, 0.96708477), (1470, 0.96699846)
2015	(301, 0.99288768), (1851, 0.98898232), (1589, 0.98329264), (4228, 0.98010981), (999, 0.9770633), (3269, 0.97595465), (789, 0.97427142), (1231, 0.97392452), (1723, 0.97279203), (4764, 0.97184229), (1909, 0.97161436), (1004, 0.9715063), (468, 0.97114551), (2222, 0.96933997), (4238, 0.96881437), (3899, 0.96868825), (2005, 0.96845114), (2158, 0.96777272), (2859, 0.96760535), (1233, 0.96697295)
2016	(331, 0.99415255), (2748, 0.9926157), (931, 0.99111545), (4064, 0.98985386), (422, 0.98845434), (1606, 0.98835546), (4326, 0.98811084), (4656, 0.98792374), (376, 0.98748106), (2900, 0.98639119), (1173, 0.98607802), (22, 0.98598444), (1107, 0.98574662), (404, 0.98559481), (3083, 0.98511791), (4906, 0.9848693), (2435, 0.984496), (3885, 0.98448002), (2278, 0.98428023), (2597, 0.98426974)
2017	(432, 0.97681111), (3454, 0.97577059), (1866, 0.96944249), (940, 0.96424437), (2966, 0.96325701), (593, 0.96143293), (2096, 0.96139395), (3510, 0.96063989), (1162, 0.958413), (4822, 0.95678198), (1101, 0.95676863), (551, 0.95566118), (4854, 0.95535779), (2595, 0.95455718), (3257, 0.95400017), (464, 0.95269954), (2262, 0.95239806), (2677, 0.95171058), (2834, 0.95128131), (2892, 0.95073247)
2018	(929, 0.98498869), (942, 0.9816469), (4043, 0.97957212), (3670, 0.97855163), (861, 0.97623891), (1829, 0.97580099), (1226, 0.97391653), (2508, 0.97242916), (1894, 0.97179067), (3169, 0.97070622), (1778, 0.97057861), (1425, 0.96973038), (2655, 0.96911722), (1025, 0.96875334), (3178, 0.96772975), (4495, 0.96733326), (1978, 0.96666002), (4233, 0.96627867), (1115, 0.9661963), (4109, 0.96606195)
2019	(422, 0.99568987), (1455, 0.99285001), (4776, 0.99249744), (4064, 0.99141455), (1406, 0.99129808), (4341, 0.99096489), (3044, 0.98996437), (376, 0.98980999), (2116, 0.9893862), (2641, 0.98917711), (4299, 0.98809016), (354, 0.98798144), (2561, 0.98780859), (2900, 0.98771286), (1124, 0.98689497), (2827, 0.986058), (4782, 0.98594457), (1138, 0.98578608), (986, 0.98568881), (3023, 0.98529994)
2020	(4173, 0.98858297), (3061, 0.98674691), (1147, 0.9858399), (2822, 0.98124301), (2647, 0.98113358), (90, 0.97969788), (2101, 0.97900546), (2369, 0.97692209), (3257, 0.97443461), (2360, 0.97404504), (3225, 0.97265399), (587, 0.97189331), (4431, 0.97164166), (1434, 0.97118545), (1943, 0.97020555), (1367, 0.96994865), (1601, 0.96833038), (4126, 0.9680351), (3305, 0.96788955), (2530, 0.96782517)
2021	(4382, 0.98959696), (3556, 0.98868155), (4664, 0.98497319), (858, 0.98454809), (42, 0.98279566), (1997, 0.98096311), (4673, 0.98023248), (2736, 0.9798305), (4139, 0.97916019), (3152, 0.97908533), (898, 0.97821462), (934, 0.97786683), (3125, 0.97730297), (2565, 0.97656059), (666, 0.97630906), (3178, 0.97599733), (2655, 0.97527397), (1280, 0.9747591), (88, 0.97461736), (1576, 0.97429329)
2022	(482, 0.98376238), (1747, 0.98303181), (1857, 0.97632194), (405, 0.97593868), (505, 0.97270501), (3840, 0.97224379), (2340, 0.97126901), (4258, 0.96947533), (3575, 0.96940303), (2887, 0.96891838), (2872, 0.96886218), (2401, 0.96881431), (2179, 0.96866572), (2985, 0.96791744), (2683, 0.96728599), (1999, 0.96476758), (1174, 0.96349645), (1163, 0.96344525), (357, 0.96332467), (3401, 0.96267605)
2023	(2773, 0.99143028), (2006, 0.9882251), (1253, 0.98343933), (2085, 0.97860622), (4913, 0.97841936), (1767, 0.97571576), (1216, 0.97300857), (4000, 0.97217292), (2734, 0.9717766), (1034, 0.97117758), (4604, 0.97112954), (1077, 0.96724296), (2323, 0.96629906), (285, 0.96586859), (431, 0.96535778), (193, 0.96502209), (1538, 0.96335292), (1676, 0.96222603), (1667, 0.96165431), (2807, 0.95907104)
2024	(4523, 0.99241924), (1687, 0.99175018), (2954, 0.9914732), (3596, 0.99092114), (3188, 0.99051511), (1734, 0.9883188), (3626, 0.98782849), (4036, 0.9878031), (4508, 0.98752534), (955, 0.98733252), (4515, 0.98714429), (2524, 0.9870429), (400, 0.98656094), (3100, 0.9860338), (2108, 0.98534185), (821, 0.98257446), (2311, 0.98175198), (465, 0.98103249), (3397, 0.98057437), (3934, 0.97951341)
2025	(959, 0.98782355), (1149, 0.98761761), (1736, 0.98299032), (2383, 0.98011541), (76, 0.98001778), (2602, 0.97950655), (390, 0.97794664), (4742, 0.9766137), (1945, 0.97631586), (4915, 0.97479594), (1980, 0.97448105), (4660, 0.97317803), (3861, 0.97192073), (112, 0.97181702), (2354, 0.96970564), (1440, 0.96816128), (3660, 0.96767956), (2714, 0.96687078), (2343, 0.96674514), (3573, 0.96673769)
2026	(4837, 0.97685599), (4917, 0.97556365), (4245, 0.97358859), (480, 0.97198153), (3597, 0.96861184), (2390, 0.96501541), (4459, 0.96275049), (1892, 0.96187311), (4973, 0.9606303), (923, 0.95902741), (840, 0.95665586), (4458, 0.95639038), (1680, 0.95556676), (3923, 0.9551934), (3013, 0.95486629), (4220, 0.95329452), (1739, 0.95291406), (3616, 0.95266545), (4717, 0.95220649), (811, 0.95206356)
2027	(938, 0.97994286), (740, 0.97418892), (1175, 0.97295523), (1636, 0.97206306), (4712, 0.96968806), (492, 0.96469331), (95, 0.96464419), (1770, 0.96321768), (2526, 0.96153927), (852, 0.96127057), (4558, 0.95961523), (904, 0.95819676), (713, 0.95643729), (4709, 0.95481563), (1269, 0.95379955), (4889, 0.9526006), (974, 0.95070863), (1133, 0.9500863), (1382, 0.94838643), (1764, 0.94661129)
2028	(1342, 0.99031985), (752, 0.98773324), (1759, 0.98643279), (662, 0.98626149), (983, 0.98475105), (4550, 0.98462373), (3070, 0.98451245), (2656, 0.98347938), (4628, 0.98254335), (3279, 0.98154831), (3517, 0.98052502), (4878, 0.97983444), (2706, 0.97902083), (3582, 0.97897875), (2649, 0.9787004), (2812, 0.97781986), (1033, 0.97746909), (287, 0.97693855), (2397, 0.97610837), (586, 0.97485316)
2029	(220, 0.99301237), (2513, 0.99115944), (2090, 0.98980385), (3108, 0.98809314), (0, 0.98758078), (2052, 0.98746586), (522, 0.98573494), (4392, 0.98521042), (1244, 0.98490441), (3853, 0.98457009), (647, 0.98399043), (4028, 0.98243642), (1689, 0.98200059), (4987, 0.98125696), (4207, 0.98076057), (2592, 0.98048866), (3271, 0.97896564), (867, 0.97865903), (2060, 0.97851253), (108, 0.9779712)
2030	(1473, 0.99002874), (2735, 0.98939991), (1545, 0.98900175), (2692, 0.98723829), (3547, 0.98678541), (4612, 0.98543245), (335, 0.98527789), (1926, 0.98480225), (2864, 0.98349065), (4296, 0.98329258), (3732, 0.98285663), (871, 0.98261428), (3465, 0.98194468), (3834, 0.98175865), (381, 0.98104298), (3763, 0.9796896), (3355, 0.97880799), (2554, 0.97702163), (1357, 0.97685885), (3345, 0.97648919)
2031	(3563, 0.97837019), (3508, 0.97704864), (2063, 0.97321451), (3073, 0.97292179), (2695, 0.97183263), (4054, 0.97146261), (3337, 0.97126782), (209, 0.97068679), (504, 0.97034633), (2451, 0.96936548), (4722, 0.96884668), (969, 0.96873075), (1746, 0.96823585), (3153, 0.96806973), (710, 0.96737164), (227, 0.96605474), (1500, 0.96398056), (1929, 0.9637394), (2969, 0.96294284), (948, 0.96267498)
2032	(271, 0.99527001), (1135, 0.99513662), (475, 0.99134755), (1156, 0.98946178), (1992, 0.98652792), (4556, 0.98629469), (3634, 0.98600185), (4838, 0.98563045), (4471, 0.98313046), (2564, 0.98264289), (4792, 0.98029184), (4079, 0.9798221), (2240, 0.97926724), (4210, 0.97916007), (2958, 0.97860491), (2928, 0.97811759), (2255, 0.97795451), (4328, 0.97755873), (15, 0.97570348), (4986, 0.97484756)
